sentence,label,target_position,target_word,pos_tag,gloss,eg_sent
"Say if you 're , if you 're really busy at the bar just taking your gloves off and fucking putting them on .",0,20,putting,VERB,Move to or place in a particular position.,I put my hand out towards her
Oh aye you 're gon na do it are n't you !,0,3,'re,VERB,,
Oh aye you 're gon na do it are n't you !,0,4,gon,VERB,,
Oh aye you 're gon na do it are n't you !,0,6,do,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
Oh aye you 're gon na do it are n't you !,0,8,are,VERB,Exist.,there are no easy answers
"Yeah , you know like",0,3,know,VERB,"Be aware of through observation, inquiry, or information.",most people know that CFCs can damage the ozone layer
you know like it is .,0,1,know,VERB,"Be aware of through observation, inquiry, or information.",most people know that CFCs can damage the ozone layer
you know like it is .,0,4,is,VERB,Exist.,there are no easy answers
You wan na go !,0,1,wan,VERB,,
You wan na go !,0,3,go,VERB,Move from one place to another; travel.,he went out to the shops
Or nuclear license opens,0,3,opens,VERB,Move (a door or window) so as to leave a space allowing access and vision.,she opened the door and went in
"No , just ask them if it 's effective with your license just , you know , sort of as you come",0,3,ask,VERB,Say something in order to obtain an answer or some information.,I asked her what she meant
"No , just ask them if it 's effective with your license just , you know , sort of as you come",0,7,'s,VERB,,
"No , just ask them if it 's effective with your license just , you know , sort of as you come",0,15,know,VERB,"Be aware of through observation, inquiry, or information.",most people know that CFCs can damage the ozone layer
"No , just ask them if it 's effective with your license just , you know , sort of as you come",0,21,come,VERB,Move or travel towards or into a place thought of as near or familiar to the speaker.,Jessica came into the kitchen
"Mind you , one",0,0,Mind,VERB,"Be distressed, annoyed, or worried by.",I don't mind the rain
Volks Volks took them,0,2,took,VERB,Lay hold of (something) with one's hands; reach for and hold.,Mrs Morgan took another biscuit
We 're sterilizing the bar with those .,0,1,'re,VERB,,
We 're sterilizing the bar with those .,0,2,sterilizing,VERB,Make (something) free from bacteria or other living microorganisms.,babies' feeding equipment can be cleaned and sterilized
"Volks took them into , not Volks , er what they called ?",0,1,took,VERB,Lay hold of (something) with one's hands; reach for and hold.,Mrs Morgan took another biscuit
"Volks took them into , not Volks , er what they called ?",0,11,called,VERB,Give (a baby or animal) a specified name.,they called their daughter Hannah
Somebody took me to see one of their pubs in Liverpool it was wonderful !,0,1,took,VERB,Lay hold of (something) with one's hands; reach for and hold.,Mrs Morgan took another biscuit
Somebody took me to see one of their pubs in Liverpool it was wonderful !,0,4,see,VERB,Perceive with the eyes; discern visually.,in the distance she could see the blue sea
Somebody took me to see one of their pubs in Liverpool it was wonderful !,0,12,was,VERB,Exist.,there are no easy answers
"all , just hardboard like that , with just a little O like that and you , you , you shout a pint of beer and you pushed your money through and then a beer came out the other side !",0,20,shout,VERB,"(of a person) utter a loud cry, typically as an expression of a strong emotion.",she shouted for joy
"all , just hardboard like that , with just a little O like that and you , you , you shout a pint of beer and you pushed your money through and then a beer came out the other side !",0,27,pushed,VERB,Exert force on (someone or something) in order to move them away from oneself.,she pushed her glass towards him
"all , just hardboard like that , with just a little O like that and you , you , you shout a pint of beer and you pushed your money through and then a beer came out the other side !",1,35,came,VERB,Move or travel towards or into a place thought of as near or familiar to the speaker.,Jessica came into the kitchen
Bet it was erm,0,2,was,VERB,Exist.,there are no easy answers
What type of beer are you getting !,0,4,are,VERB,Exist.,there are no easy answers
What type of beer are you getting !,0,6,getting,VERB,Come to have (something); receive.,I got a letter from him the other day
"I mean , the only way you could do that would be if you had a till at one end and people bought whatever they wanted and were given a voucher and you walked down the other end and exchanged",0,1,mean,VERB,Intend to convey or refer to (a particular thing); signify.,I don't know what you mean
"I mean , the only way you could do that would be if you had a till at one end and people bought whatever they wanted and were given a voucher and you walked down the other end and exchanged",0,7,could,VERB,Used to indicate possibility.,"So I had to learn every aspect as much as I could, in order to get through it and make it."
"I mean , the only way you could do that would be if you had a till at one end and people bought whatever they wanted and were given a voucher and you walked down the other end and exchanged",0,8,do,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
"I mean , the only way you could do that would be if you had a till at one end and people bought whatever they wanted and were given a voucher and you walked down the other end and exchanged",0,10,would,VERB,(expressing the conditional mood) indicating the consequence of an imagined event or situation.,he said he would be away for a couple of days
"I mean , the only way you could do that would be if you had a till at one end and people bought whatever they wanted and were given a voucher and you walked down the other end and exchanged",0,11,be,VERB,Exist.,there are no easy answers
"I mean , the only way you could do that would be if you had a till at one end and people bought whatever they wanted and were given a voucher and you walked down the other end and exchanged",0,14,had,VERB,"Possess, own, or hold.",he had a new car and a boat
"I mean , the only way you could do that would be if you had a till at one end and people bought whatever they wanted and were given a voucher and you walked down the other end and exchanged",0,22,bought,VERB,Obtain in exchange for payment.,she bought six first-class stamps
"I mean , the only way you could do that would be if you had a till at one end and people bought whatever they wanted and were given a voucher and you walked down the other end and exchanged",0,25,wanted,VERB,Have a desire to possess or do (something); wish for.,I want an apple
"I mean , the only way you could do that would be if you had a till at one end and people bought whatever they wanted and were given a voucher and you walked down the other end and exchanged",0,27,were,VERB,Exist.,there are no easy answers
"I mean , the only way you could do that would be if you had a till at one end and people bought whatever they wanted and were given a voucher and you walked down the other end and exchanged",0,28,given,VERB,Freely transfer the possession of (something) to (someone),she gave him presents and clothes
"I mean , the only way you could do that would be if you had a till at one end and people bought whatever they wanted and were given a voucher and you walked down the other end and exchanged",0,33,walked,VERB,"Move at a regular pace by lifting and setting down each foot in turn, never having both feet off the ground at once.",I walked across the lawn
