sentence,label,target_position,target_word,pos_tag,gloss,eg_sent
"That , after all , is what Don McLean did so brilliantly in Ã¢ÂÂ American Pie , a personal reaction to Ã¢ÂÂ the day the music died .",1,11,brilliantly,ADV,In a very bright or dazzling way.,the brilliantly hued orchid
"Well that , but your main areas will be gon na be before .",0,12,before,ADV,During the period of time preceding a particular event or time.,my playing days had ended six years before
we 're just saying main area 's,0,2,just,ADV,Exactly.,that's just what I need
You can make it different like and make it sort of still a dance area .,0,9,sort,ADV,,
You can make it different like and make it sort of still a dance area .,0,10,of,ADV,,
You can make it different like and make it sort of still a dance area .,0,11,still,ADV,Up to and including the present or the time mentioned; even now (or then) as formerly.,he still lives with his mother
"Yeah , what have they got down in there ?",0,7,in,ADV,Expressing movement with the result that someone or something becomes enclosed or surrounded by something else.,come in
"Yeah , what have they got down in there ?",0,8,there,ADV,"In, at, or to that place or position.",we went to Paris and stayed there ten days
And carpet all round it and just a,0,2,all,ADV,Completely.,dressed all in black
And carpet all round it and just a,0,6,just,ADV,Exactly.,that's just what I need
"But as I say , in the Sugar House so I mean , we 've we , all we did was , was we the the big central area we just literally sort of lino type floor and carpeted round the edges",0,9,so,ADV,To such a great extent.,the words tumbled out so fast that I could barely hear them
"But as I say , in the Sugar House so I mean , we 've we , all we did was , was we the the big central area we just literally sort of lino type floor and carpeted round the edges",0,30,just,ADV,Exactly.,that's just what I need
"But as I say , in the Sugar House so I mean , we 've we , all we did was , was we the the big central area we just literally sort of lino type floor and carpeted round the edges",0,31,literally,ADV,In a literal manner or sense; exactly.,the driver took it literally when asked to go straight over the roundabout
"But as I say , in the Sugar House so I mean , we 've we , all we did was , was we the the big central area we just literally sort of lino type floor and carpeted round the edges",0,32,sort,ADV,,
"But as I say , in the Sugar House so I mean , we 've we , all we did was , was we the the big central area we just literally sort of lino type floor and carpeted round the edges",0,39,round,ADV,So as to rotate or cause rotation; with circular motion.,a plane circled round overhead
How do you get to that ?,0,0,How,ADV,In what way or manner; by what means.,how does it work?
Say the rest of us did n't know where it was .,0,6,n't,ADV,Used with an auxiliary verb or ‘be’ to form the negative.,he would not say
Say the rest of us did n't know where it was .,0,8,where,ADV,In or to what place or position.,where do you live?
"Up , up the alleyway by the Yorkshire , you got Yorkshire House there",1,0,Up,ADV,Towards a higher place or position.,he jumped up
"Up , up the alleyway by the Yorkshire , you got Yorkshire House there",0,13,there,ADV,"In, at, or to that place or position.",we went to Paris and stayed there ten days
"We bought it off the city , well Michelin bought it off the city council and they gazumped us and erm but we , we have tables and chairs onto the dance floor on other nights and just pull them back when it 's clear",0,37,just,ADV,Exactly.,that's just what I need
"We bought it off the city , well Michelin bought it off the city council and they gazumped us and erm but we , we have tables and chairs onto the dance floor on other nights and just pull them back when it 's clear",1,40,back,ADV,In the opposite direction from the one that one is facing or travelling towards.,he moved back a pace
"We bought it off the city , well Michelin bought it off the city council and they gazumped us and erm but we , we have tables and chairs onto the dance floor on other nights and just pull them back when it 's clear",0,41,when,ADV,At what time.,when did you last see him?
Saturday night there 's gon na,0,2,there,ADV,"In, at, or to that place or position.",we went to Paris and stayed there ten days
That 's how we used to do it .,0,2,how,ADV,In what way or manner; by what means.,how does it work?
"So er can they get , yeah , they get eleven , twelve",0,0,So,ADV,To such a great extent.,the words tumbled out so fast that I could barely hear them
"But , when , when they can but you 've in the Empire if you , if you 've I do n't know actually , before they before they messed about with all the raised seating and everything , if it had been just left open like the Old Floral Hall , like it was you 'd have got seventeen",0,2,when,ADV,At what time.,when did you last see him?
"But , when , when they can but you 've in the Empire if you , if you 've I do n't know actually , before they before they messed about with all the raised seating and everything , if it had been just left open like the Old Floral Hall , like it was you 'd have got seventeen",0,4,when,ADV,At what time.,when did you last see him?
"But , when , when they can but you 've in the Empire if you , if you 've I do n't know actually , before they before they messed about with all the raised seating and everything , if it had been just left open like the Old Floral Hall , like it was you 'd have got seventeen",0,21,n't,ADV,Used with an auxiliary verb or ‘be’ to form the negative.,he would not say
"But , when , when they can but you 've in the Empire if you , if you 've I do n't know actually , before they before they messed about with all the raised seating and everything , if it had been just left open like the Old Floral Hall , like it was you 'd have got seventeen",0,23,actually,ADV,As the truth or facts of a situation; really.,we must pay attention to what young people are actually doing
"But , when , when they can but you 've in the Empire if you , if you 've I do n't know actually , before they before they messed about with all the raised seating and everything , if it had been just left open like the Old Floral Hall , like it was you 'd have got seventeen",0,43,just,ADV,Exactly.,that's just what I need
"Well I mean , they 'll all be packed up in the bars upstairs would n't they , and everything",0,13,upstairs,ADV,On or to an upper floor of a building.,I tiptoed upstairs
"Well I mean , they 'll all be packed up in the bars upstairs would n't they , and everything",0,15,n't,ADV,Used with an auxiliary verb or ‘be’ to form the negative.,he would not say
"you know , leaning over the balcony and all that sort of er",0,11,of,ADV,,
"But I 'd er , I 'd you know the way they 've , the way they 've got it now I do n't , I do n't know .",0,20,now,ADV,At the present time or moment.,where are you living now?
